rank,host,core,stage,count,sum_us,max_us,start_us,end_us,aux0,aux1,aux2,aux3
3,rank3,19,pack_tx_data_submit,5,0.104,0.021,122.626,127.20199584960938,28160,0,0,0
3,rank3,19,pack_first_tx_ready,1,2.223,2.223,121.741,123.9639892578125,86,0,0,0
3,rank3,19,pack_mte3_exposed_wait,5,0.01,0.003,123.517,127.84100341796875,28160,0,0,0
3,rank3,20,kernel_total,1,29.088,29.088,121.479,150.56698608398438,0,0,0,0
3,rank3,20,pack_total,1,6.592,6.592,121.574,128.166015625,0,0,0,0
3,rank3,20,pack_input_wait,5,0.111,0.023,121.879,126.40899658203125,51200,0,0,0
3,rank3,20,pack_quantize,5,1.567,0.354,121.979,126.83499145507812,25600,55,0,0
3,rank3,20,pack_tx_publish,5,0.755,0.215,123.426,127.84298706054688,0,5,5,320
3,rank3,20,receive_total,1,22.024,22.024,128.363,150.38699340820312,0,0,0,0
3,rank3,20,rx_flag_poll_wait,1,17.03,17.03,128.743,145.77301025390625,18,40,34,440
3,rank3,20,rx_unpack_wait,6,1.103,0.344,146.061,149.23199462890625,31680,0,0,0
3,rank3,20,rx_unpack_dequant_clear,7,0.652,0.172,146.56,149.62200927734375,30720,66,0,0
3,rank3,20,rx_output,1,0.347,0.347,149.719,150.06600952148438,10240,0,0,0
3,rank3,20,start_gate,1,118.505,118.505,2.873,121.37799072265625,0,0,0,0
3,rank3,20,pack_tx_data_submit,5,0.103,0.021,122.43,126.98599243164062,28160,0,0,0
3,rank3,20,pack_first_tx_ready,1,2.174,2.174,121.587,123.760986328125,91,0,0,0
3,rank3,20,pack_mte3_exposed_wait,5,0.011,0.003,123.336,127.5050048828125,28160,0,0,0
3,rank3,21,kernel_total,1,6.921,6.921,121.483,128.40399169921875,0,0,0,0
3,rank3,21,pack_total,1,5.777,5.777,121.578,127.35501098632812,0,0,0,0
3,rank3,21,pack_input_wait,4,0.09,0.023,121.884,125.291015625,40960,0,0,0
3,rank3,21,pack_quantize,4,1.315,0.387,121.983,125.70199584960938,20480,44,0,0
3,rank3,21,pack_tx_publish,4,0.652,0.211,123.458,126.9010009765625,0,4,4,256
3,rank3,21,receive_total,1,0.537,0.537,127.557,128.093994140625,0,0,0,0
3,rank3,21,start_gate,1,118.535,118.535,2.847,121.38198852539062,0,0,0,0
3,rank3,21,pack_tx_data_submit,4,0.083,0.021,122.466,125.86001586914062,22528,0,0,0
3,rank3,21,pack_first_tx_ready,1,2.204,2.204,121.591,123.79501342773438,96,0,0,0
3,rank3,21,pack_mte3_exposed_wait,4,0.009,0.003,123.367,126.38900756835938,22528,0,0,0
3,rank3,22,kernel_total,1,28.962,28.962,121.743,150.70498657226562,0,0,0,0
3,rank3,22,pack_total,1,6.683,6.683,121.838,128.52099609375,0,0,0,0
3,rank3,22,pack_input_wait,5,0.113,0.023,122.143,126.63101196289062,51200,0,0,0
3,rank3,22,pack_quantize,5,1.547,0.336,122.242,127.05099487304688,25600,55,0,0
3,rank3,22,pack_tx_publish,5,0.823,0.206,123.678,128.14999389648438,0,5,5,320
3,rank3,22,receive_total,1,21.81,21.81,128.726,150.5360107421875,0,0,0,0
3,rank3,22,rx_flag_poll_wait,1,16.787,16.787,129.161,145.947998046875,18,39,33,429
3,rank3,22,rx_unpack_wait,6,0.927,0.327,146.225,149.22500610351562,31680,0,0,0
3,rank3,22,rx_unpack_dequant_clear,7,0.666,0.178,146.711,149.61700439453125,30720,66,0,0
3,rank3,22,rx_output,1,0.358,0.358,149.714,150.07199096679688,10240,0,0,0
3,rank3,22,start_gate,1,120.251,120.251,1.391,121.64199829101562,0,0,0,0
3,rank3,22,pack_tx_data_submit,5,0.101,0.021,122.686,127.20599365234375,28160,0,0,0
3,rank3,22,pack_first_tx_ready,1,2.16,2.16,121.85,124.010009765625,100,0,0,0
3,rank3,22,pack_mte3_exposed_wait,5,0.011,0.003,123.587,127.81698608398438,28160,0,0,0
3,rank3,23,kernel_total,1,25.888,25.888,121.98,147.86801147460938,0,0,0,0
3,rank3,23,pack_total,1,5.495,5.495,122.075,127.57000732421875,0,0,0,0
3,rank3,23,pack_input_wait,4,0.089,0.023,122.382,125.60299682617188,40960,0,0,0
3,rank3,23,pack_quantize,4,1.249,0.346,122.482,126.010986328125,20480,44,0,0
3,rank3,23,pack_tx_publish,4,0.615,0.206,123.917,127.114013671875,0,4,4,256
3,rank3,23,receive_total,1,19.899,19.899,127.8,147.69900512695312,0,0,0,0
3,rank3,23,rx_flag_poll_wait,1,14.823,14.823,128.225,143.04800415039062,8,35,29,385
3,rank3,23,rx_unpack_wait,6,1.022,0.319,143.337,146.42901611328125,31680,0,0,0
3,rank3,23,rx_unpack_dequant_clear,7,0.655,0.168,143.816,146.82000732421875,30720,66,0,0
3,rank3,23,rx_output,1,0.343,0.343,146.917,147.260009765625,10240,0,0,0
3,rank3,23,start_gate,1,120.522,120.522,1.357,121.87899780273438,0,0,0,0
3,rank3,23,pack_tx_data_submit,4,0.084,0.021,122.936,126.16900634765625,22528,0,0,0
3,rank3,23,pack_first_tx_ready,1,2.159,2.159,122.087,124.24600219726562,105,0,0,0
3,rank3,23,pack_mte3_exposed_wait,4,0.009,0.003,123.83,126.77999877929688,22528,0,0,0
3,rank3,24,kernel_total,1,27.023,27.023,121.606,148.62899780273438,0,0,0,0
3,rank3,24,pack_total,1,6.783,6.783,121.7,128.48300170898438,0,0,0,0
3,rank3,24,pack_input_wait,5,0.112,0.023,122.005,126.64999389648438,51200,0,0,0
3,rank3,24,pack_quantize,5,1.542,0.333,122.104,127.07501220703125,25600,55,0,0
3,rank3,24,pack_tx_publish,5,0.846,0.241,123.531,128.1400146484375,0,5,5,320
3,rank3,24,receive_total,1,19.767,19.767,128.687,148.45401000976562,0,0,0,0
3,rank3,24,rx_flag_poll_wait,1,14.527,14.527,129.126,143.65301513671875,11,34,28,374
3,rank3,24,rx_unpack_wait,6,1.232,0.32,143.933,147.26199340820312,31680,0,0,0
3,rank3,24,rx_unpack_dequant_clear,7,0.653,0.163,144.429,147.666015625,30720,66,0,0
3,rank3,24,rx_output,1,0.341,0.341,147.763,148.10400390625,10240,0,0,0
3,rank3,24,start_gate,1,120.086,120.086,1.419,121.5050048828125,0,0,0,0
3,rank3,24,pack_tx_data_submit,5,0.104,0.021,122.534,127.23098754882812,28160,0,0,0
3,rank3,24,pack_first_tx_ready,1,2.185,2.185,121.713,123.89801025390625,109,0,0,0
3,rank3,24,pack_mte3_exposed_wait,5,0.01,0.003,123.441,127.76998901367188,28160,0,0,0
3,rank3,25,kernel_total,1,6.806,6.806,121.682,128.48800659179688,0,0,0,0
3,rank3,25,pack_total,1,5.693,5.693,121.776,127.468994140625,0,0,0,0
3,rank3,25,pack_input_wait,4,0.09,0.023,122.079,125.5150146484375,40960,0,0,0
3,rank3,25,pack_quantize,4,1.257,0.341,122.179,125.92300415039062,20480,44,0,0
3,rank3,25,pack_tx_publish,4,0.72,0.24,123.604,126.98599243164062,0,4,4,256
3,rank3,25,receive_total,1,0.587,0.587,127.731,128.3179931640625,0,0,0,0
3,rank3,25,start_gate,1,119.573,119.573,2.003,121.57598876953125,0,0,0,0
3,rank3,25,pack_tx_data_submit,4,0.082,0.021,122.603,126.08499145507812,22528,0,0,0
3,rank3,25,pack_first_tx_ready,1,2.182,2.182,121.789,123.97100830078125,114,0,0,0
3,rank3,25,pack_mte3_exposed_wait,4,0.01,0.003,123.514,126.62200927734375,22528,0,0,0
3,rank3,26,kernel_total,1,32.426,32.426,122.102,154.52801513671875,0,0,0,0
3,rank3,26,pack_total,1,6.879,6.879,122.197,129.07598876953125,0,0,0,0
3,rank3,26,pack_input_wait,5,0.111,0.023,122.579,127.135009765625,51200,0,0,0
3,rank3,26,pack_quantize,5,1.554,0.329,122.678,127.56298828125,25600,55,0,0
3,rank3,26,pack_tx_publish,5,0.958,0.241,124.09,128.75601196289062,0,5,5,320
3,rank3,26,receive_total,1,25.092,25.092,129.269,154.36099243164062,0,0,0,0
3,rank3,26,rx_flag_poll_wait,1,20.042,20.042,129.693,149.73501586914062,25,46,40,506
3,rank3,26,rx_unpack_wait,6,0.953,0.317,150.019,153.02999877929688,31680,0,0,0
3,rank3,26,rx_unpack_dequant_clear,7,0.657,0.166,150.51,153.43399047851562,30720,66,0,0
3,rank3,26,rx_output,1,0.35,0.35,153.541,153.8909912109375,10240,0,0,0
3,rank3,26,start_gate,1,120.887,120.887,1.113,122.0,0,0,0,0
3,rank3,26,pack_tx_data_submit,5,0.104,0.021,123.103,127.73199462890625,28160,0,0,0
3,rank3,26,pack_first_tx_ready,1,2.243,2.243,122.209,124.45199584960938,118,0,0,0
3,rank3,26,pack_mte3_exposed_wait,5,0.01,0.003,123.999,128.39898681640625,28160,0,0,0
3,rank3,27,kernel_total,1,30.851,30.851,121.509,152.36001586914062,0,0,0,0
3,rank3,27,pack_total,1,6.74,6.74,121.604,128.343994140625,0,0,0,0
3,rank3,27,pack_input_wait,5,0.111,0.023,121.907,126.48199462890625,51200,0,0,0
3,rank3,27,pack_quantize,5,1.57,0.332,122.006,126.9110107421875,25600,55,0,0
3,rank3,27,pack_tx_publish,5,0.826,0.241,123.437,128.01901245117188,0,5,5,320
3,rank3,27,receive_total,1,23.66,23.66,128.532,152.19198608398438,0,0,0,0
3,rank3,27,rx_flag_poll_wait,1,18.622,18.622,128.972,147.593994140625,13,47,41,517
3,rank3,27,rx_unpack_wait,6,0.939,0.339,147.86,150.86300659179688,31680,0,0,0
3,rank3,27,rx_unpack_dequant_clear,7,0.647,0.165,148.374,151.24899291992188,30720,66,0,0
3,rank3,27,rx_output,1,0.353,0.353,151.346,151.69900512695312,10240,0,0,0
3,rank3,27,start_gate,1,120.341,120.341,1.067,121.40798950195312,0,0,0,0
3,rank3,27,pack_tx_data_submit,5,0.104,0.021,122.446,127.06298828125,28160,0,0,0
3,rank3,27,pack_first_tx_ready,1,2.188,2.188,121.617,123.80499267578125,123,0,0,0
3,rank3,27,pack_mte3_exposed_wait,5,0.011,0.004,123.351,127.61300659179688,28160,0,0,0
3,rank3,28,kernel_total,1,27.531,27.531,122.025,149.55599975585938,0,0,0,0
3,rank3,28,pack_total,1,5.631,5.631,122.119,127.75,0,0,0,0
3,rank3,28,pack_input_wait,4,0.09,0.023,122.427,125.95498657226562,40960,0,0,0
3,rank3,28,pack_quantize,4,1.372,0.392,122.526,126.36599731445312,20480,44,0,0
3,rank3,28,pack_tx_publish,4,0.727,0.238,124.05,127.41299438476562,0,4,4,256
3,rank3,28,receive_total,1,21.391,21.391,127.978,149.36898803710938,0,0,0,0
3,rank3,28,rx_flag_poll_wait,1,16.511,16.511,128.411,144.9219970703125,13,40,34,440
3,rank3,28,rx_unpack_wait,6,0.905,0.348,145.223,148.2139892578125,31680,0,0,0
3,rank3,28,rx_unpack_dequant_clear,7,0.667,0.18,145.736,148.60501098632812,30720,66,0,0
3,rank3,28,rx_output,1,0.341,0.341,148.702,149.04299926757812,10240,0,0,0
3,rank3,28,start_gate,1,119.703,119.703,2.22,121.92300415039062,0,0,0,0
3,rank3,28,pack_tx_data_submit,4,0.082,0.021,122.973,126.52700805664062,22528,0,0,0
3,rank3,28,pack_first_tx_ready,1,2.282,2.282,122.132,124.41400146484375,128,0,0,0
3,rank3,28,pack_mte3_exposed_wait,4,0.009,0.003,123.963,127.05899047851562,22528,0,0,0
3,rank3,29,kernel_total,1,7.798,7.798,122.076,129.87399291992188,0,0,0,0
3,rank3,29,pack_total,1,6.784,6.784,122.171,128.95498657226562,0,0,0,0
3,rank3,29,pack_input_wait,5,0.114,0.023,122.478,127.0780029296875,51200,0,0,0
3,rank3,29,pack_quantize,5,1.579,0.333,122.578,127.50399780273438,25600,55,0,0
3,rank3,29,pack_tx_publish,5,0.967,0.242,124.027,128.64599609375,0,5,5,320
3,rank3,29,receive_total,1,0.528,0.528,129.158,129.68600463867188,0,0,0,0
3,rank3,29,start_gate,1,119.944,119.944,2.026,121.97000122070312,0,0,0,0
3,rank3,29,pack_tx_data_submit,5,0.103,0.021,123.019,127.656005859375,28160,0,0,0
3,rank3,29,pack_first_tx_ready,1,2.208,2.208,122.184,124.39199829101562,132,0,0,0
3,rank3,29,pack_mte3_exposed_wait,5,0.009,0.003,123.936,128.30099487304688,28160,0,0,0
3,rank3,30,kernel_total,1,28.295,28.295,121.863,150.15798950195312,0,0,0,0
3,rank3,30,pack_total,1,5.682,5.682,121.958,127.6400146484375,0,0,0,0
3,rank3,30,pack_input_wait,4,0.09,0.023,122.263,125.55099487304688,40960,0,0,0
3,rank3,30,pack_quantize,4,1.256,0.344,122.362,125.97000122070312,20480,44,0,0
3,rank3,30,pack_tx_publish,4,0.716,0.236,123.78,127.1669921875,0,4,4,256
3,rank3,30,receive_total,1,22.114,22.114,127.868,149.98199462890625,0,0,0,0
3,rank3,30,rx_flag_poll_wait,1,17.193,17.193,128.299,145.49200439453125,18,40,34,440
3,rank3,30,rx_unpack_wait,6,0.839,0.352,145.781,148.69601440429688,31680,0,0,0
3,rank3,30,rx_unpack_dequant_clear,7,0.661,0.179,146.298,149.08599853515625,30720,66,0,0
3,rank3,30,rx_output,1,0.341,0.341,149.183,149.52398681640625,10240,0,0,0
3,rank3,30,start_gate,1,120.016,120.016,1.741,121.75698852539062,0,0,0,0
3,rank3,30,pack_tx_data_submit,4,0.082,0.021,122.802,126.12899780273438,22528,0,0,0
3,rank3,30,pack_first_tx_ready,1,2.173,2.173,121.97,124.14300537109375,137,0,0,0
3,rank3,30,pack_mte3_exposed_wait,4,0.009,0.004,123.69,126.78900146484375,22528,0,0,0
3,rank3,31,kernel_total,1,29.195,29.195,121.459,150.65399169921875,0,0,0,0
3,rank3,31,pack_total,1,6.9,6.9,121.554,128.45401000976562,0,0,0,0
3,rank3,31,pack_input_wait,5,0.111,0.023,121.859,126.49600219726562,51200,0,0,0
3,rank3,31,pack_quantize,5,1.547,0.331,121.958,126.92498779296875,25600,55,0,0
3,rank3,31,pack_tx_publish,5,0.959,0.251,123.46,128.11099243164062,0,5,5,320
3,rank3,31,receive_total,1,21.824,21.824,128.654,150.47799682617188,0,0,0,0
3,rank3,31,rx_flag_poll_wait,1,16.875,16.875,129.089,145.9639892578125,16,41,35,451
3,rank3,31,rx_unpack_wait,6,0.89,0.302,146.253,149.23800659179688,31680,0,0,0
3,rank3,31,rx_unpack_dequant_clear,7,0.666,0.185,146.744,149.62899780273438,30720,66,0,0
3,rank3,31,rx_output,1,0.377,0.377,149.726,150.10299682617188,10240,0,0,0
3,rank3,31,start_gate,1,119.492,119.492,1.866,121.35800170898438,0,0,0,0
3,rank3,31,pack_tx_data_submit,5,0.104,0.021,122.385,127.093994140625,28160,0,0,0
3,rank3,31,pack_first_tx_ready,1,2.248,2.248,121.566,123.81399536132812,141,0,0,0
3,rank3,31,pack_mte3_exposed_wait,5,0.01,0.003,123.37,127.64199829101562,28160,0,0,0
3,rank3,32,kernel_total,1,35.437,35.437,120.284,155.72100830078125,0,0,0,0
3,rank3,32,pack_total,1,5.601,5.601,120.378,125.97900390625,0,0,0,0
3,rank3,32,pack_input_wait,4,0.089,0.023,120.684,123.95098876953125,40960,0,0,0
3,rank3,32,pack_quantize,4,1.247,0.331,120.779,124.36099243164062,20480,44,0,0
3,rank3,32,pack_tx_publish,4,0.592,0.224,122.213,125.3909912109375,0,4,4,256
3,rank3,32,receive_total,1,29.36,29.36,126.18,155.54000854492188,0,0,0,0
3,rank3,32,rx_flag_poll_wait,1,24.531,24.531,126.593,151.12399291992188,24,59,53,649
3,rank3,32,rx_unpack_wait,6,0.872,0.344,151.401,154.35198974609375,31680,0,0,0
3,rank3,32,rx_unpack_dequant_clear,7,0.66,0.177,151.906,154.739013671875,30720,66,0,0
3,rank3,32,rx_output,1,0.35,0.35,154.846,155.19601440429688,10240,0,0,0
3,rank3,32,start_gate,1,118.834,118.834,1.344,120.17800903320312,0,0,0,0
3,rank3,32,pack_tx_data_submit,4,0.082,0.021,121.218,124.52200317382812,22528,0,0,0
3,rank3,32,pack_first_tx_ready,1,2.171,2.171,120.391,122.56201171875,146,0,0,0
3,rank3,32,pack_mte3_exposed_wait,4,0.01,0.004,122.118,125.05499267578125,22528,0,0,0
3,rank3,33,kernel_total,1,7.331,7.331,120.355,127.68600463867188,0,0,0,0
3,rank3,33,pack_total,1,6.397,6.397,120.449,126.84600830078125,0,0,0,0
3,rank3,33,pack_input_wait,5,0.11,0.022,120.756,125.07400512695312,51200,0,0,0
3,rank3,33,pack_quantize,5,1.565,0.34,120.855,125.5,25600,55,0,0
3,rank3,33,pack_tx_publish,5,0.619,0.126,122.269,126.52099609375,0,5,5,320
3,rank3,33,receive_total,1,0.459,0.459,127.051,127.510009765625,0,0,0,0
3,rank3,33,start_gate,1,118.669,118.669,1.58,120.24899291992188,0,0,0,0
3,rank3,33,pack_tx_data_submit,5,0.103,0.021,121.291,125.6510009765625,28160,0,0,0
3,rank3,33,pack_first_tx_ready,1,2.053,2.053,120.462,122.5150146484375,150,0,0,0
3,rank3,33,pack_mte3_exposed_wait,5,0.011,0.003,122.179,126.17901611328125,28160,0,0,0
3,rank3,34,kernel_total,1,35.974,35.974,120.569,156.54299926757812,0,0,0,0
3,rank3,34,pack_total,1,6.418,6.418,120.664,127.08200073242188,0,0,0,0
3,rank3,34,pack_input_wait,5,0.112,0.023,120.966,125.27999877929688,51200,0,0,0
3,rank3,34,pack_quantize,5,1.538,0.328,121.066,125.70999145507812,25600,55,0,0
3,rank3,34,pack_tx_publish,5,0.557,0.115,122.499,126.74700927734375,0,5,5,320
3,rank3,34,receive_total,1,29.051,29.051,127.301,156.35198974609375,0,0,0,0
3,rank3,34,rx_flag_poll_wait,1,24.176,24.176,127.699,151.875,30,55,49,605
3,rank3,34,rx_unpack_wait,6,0.956,0.324,152.161,155.177001953125,31680,0,0,0
3,rank3,34,rx_unpack_dequant_clear,7,0.661,0.18,152.645,155.56698608398438,30720,66,0,0
3,rank3,34,rx_output,1,0.343,0.343,155.664,156.00698852539062,10240,0,0,0
3,rank3,34,start_gate,1,118.774,118.774,1.688,120.46200561523438,0,0,0,0
3,rank3,34,pack_tx_data_submit,5,0.102,0.021,121.502,125.86199951171875,28160,0,0,0
3,rank3,34,pack_first_tx_ready,1,2.058,2.058,120.676,122.7340087890625,155,0,0,0
3,rank3,34,pack_mte3_exposed_wait,5,0.013,0.004,122.409,126.385986328125,28160,0,0,0
3,rank3,35,kernel_total,1,29.776,29.776,120.687,150.4630126953125,0,0,0,0
3,rank3,35,pack_total,1,5.238,5.238,120.782,126.01998901367188,0,0,0,0
3,rank3,35,pack_input_wait,4,0.091,0.023,121.087,124.2449951171875,40960,0,0,0
3,rank3,35,pack_quantize,4,1.248,0.335,121.187,124.6510009765625,20480,44,0,0
3,rank3,35,pack_tx_publish,4,0.449,0.115,122.609,125.66299438476562,0,4,4,256
3,rank3,35,receive_total,1,24.044,24.044,126.228,150.27200317382812,0,0,0,0
3,rank3,35,rx_flag_poll_wait,1,19.187,19.187,126.629,145.81600952148438,14,47,41,517
3,rank3,35,rx_unpack_wait,6,0.952,0.337,146.098,149.12100219726562,31680,0,0,0
3,rank3,35,rx_unpack_dequant_clear,7,0.664,0.181,146.596,149.510986328125,30720,66,0,0
3,rank3,35,rx_output,1,0.337,0.337,149.608,149.94500732421875,10240,0,0,0
3,rank3,35,start_gate,1,118.901,118.901,1.68,120.58099365234375,0,0,0,0
3,rank3,35,pack_tx_data_submit,4,0.083,0.021,121.619,124.81100463867188,22528,0,0,0
3,rank3,35,pack_first_tx_ready,1,2.057,2.057,120.794,122.85101318359375,160,0,0,0
3,rank3,35,pack_mte3_exposed_wait,4,0.008,0.003,122.519,125.33599853515625,22528,0,0,0
3,rank3,36,kernel_total,1,31.026,31.026,120.668,151.69400024414062,0,0,0,0
3,rank3,36,pack_total,1,6.479,6.479,120.762,127.24099731445312,0,0,0,0
3,rank3,36,pack_input_wait,5,0.113,0.023,121.069,125.38699340820312,51200,0,0,0
3,rank3,36,pack_quantize,5,1.57,0.353,121.163,125.80801391601562,25600,55,0,0
3,rank3,36,pack_tx_publish,5,0.515,0.105,122.609,126.92098999023438,0,5,5,320
3,rank3,36,receive_total,1,24.081,24.081,127.437,151.51800537109375,0,0,0,0
3,rank3,36,rx_flag_poll_wait,1,19.246,19.246,127.852,147.09799194335938,9,47,41,517
3,rank3,36,rx_unpack_wait,6,0.91,0.302,147.371,150.33599853515625,31680,0,0,0
3,rank3,36,rx_unpack_dequant_clear,7,0.656,0.174,147.835,150.73098754882812,30720,66,0,0
3,rank3,36,rx_output,1,0.346,0.346,150.824,151.17001342773438,10240,0,0,0
3,rank3,36,start_gate,1,119.339,119.339,1.219,120.55801391601562,0,0,0,0
3,rank3,36,pack_tx_data_submit,5,0.104,0.021,121.626,125.96099853515625,28160,0,0,0
3,rank3,36,pack_first_tx_ready,1,2.06,2.06,120.775,122.83499145507812,164,0,0,0
3,rank3,36,pack_mte3_exposed_wait,5,0.012,0.003,122.521,126.4949951171875,28160,0,0,0
3,rank3,37,kernel_total,1,6.272,6.272,121.142,127.41400146484375,0,0,0,0
3,rank3,37,pack_total,1,5.198,5.198,121.236,126.43399047851562,0,0,0,0
3,rank3,37,pack_input_wait,4,0.089,0.023,121.54,124.67800903320312,40960,0,0,0
3,rank3,37,pack_quantize,4,1.263,0.349,121.638,125.07699584960938,20480,44,0,0
3,rank3,37,pack_tx_publish,4,0.404,0.105,123.07,126.11199951171875,0,4,4,256
3,rank3,37,receive_total,1,0.478,0.478,126.635,127.11300659179688,0,0,0,0
3,rank3,37,start_gate,1,120.052,120.052,0.984,121.0360107421875,0,0,0,0
3,rank3,37,pack_tx_data_submit,4,0.083,0.021,122.095,125.2340087890625,22528,0,0,0
3,rank3,37,pack_first_tx_ready,1,2.047,2.047,121.249,123.29598999023438,169,0,0,0
3,rank3,37,pack_mte3_exposed_wait,4,0.009,0.004,122.978,125.78201293945312,22528,0,0,0
3,rank3,38,kernel_total,1,28.057,28.057,120.153,148.20999145507812,0,0,0,0
3,rank3,38,pack_total,1,6.369,6.369,120.248,126.61700439453125,0,0,0,0
3,rank3,38,pack_input_wait,5,0.112,0.023,120.608,124.86801147460938,51200,0,0,0
3,rank3,38,pack_quantize,5,1.547,0.329,120.706,125.29299926757812,25600,55,0,0
3,rank3,38,pack_tx_publish,5,0.486,0.101,122.117,126.29400634765625,0,5,5,320
3,rank3,38,receive_total,1,21.203,21.203,126.821,148.02398681640625,0,0,0,0
3,rank3,38,rx_flag_poll_wait,1,16.363,16.363,127.225,143.5880126953125,9,40,34,440
3,rank3,38,rx_unpack_wait,6,1.0,0.313,143.871,146.86898803710938,31680,0,0,0
3,rank3,38,rx_unpack_dequant_clear,7,0.677,0.185,144.261,147.25698852539062,30720,66,0,0
3,rank3,38,rx_output,1,0.344,0.344,147.354,147.697998046875,10240,0,0,0
3,rank3,38,start_gate,1,119.512,119.512,0.527,120.03900146484375,0,0,0,0
3,rank3,38,pack_tx_data_submit,5,0.104,0.021,121.132,125.44699096679688,28160,0,0,0
3,rank3,38,pack_first_tx_ready,1,2.078,2.078,120.26,122.3380126953125,173,0,0,0
3,rank3,38,pack_mte3_exposed_wait,5,0.011,0.004,122.027,125.97100830078125,28160,0,0,0
3,rank3,39,kernel_total,1,33.385,33.385,120.477,153.86199951171875,0,0,0,0
3,rank3,39,pack_total,1,5.483,5.483,120.572,126.05499267578125,0,0,0,0
3,rank3,39,pack_input_wait,4,0.09,0.023,120.878,123.97000122070312,40960,0,0,0
3,rank3,39,pack_quantize,4,1.226,0.33,120.978,124.37899780273438,20480,44,0,0
3,rank3,39,pack_tx_publish,4,0.393,0.101,122.381,125.40798950195312,0,4,4,256
3,rank3,39,receive_total,1,27.414,27.414,126.261,153.67498779296875,0,0,0,0
3,rank3,39,rx_flag_poll_wait,1,22.614,22.614,126.668,149.28201293945312,15,55,49,605
3,rank3,39,rx_unpack_wait,6,0.882,0.326,149.571,152.46200561523438,31680,0,0,0
3,rank3,39,rx_unpack_dequant_clear,7,0.664,0.181,149.973,152.85299682617188,30720,66,0,0
3,rank3,39,rx_output,1,0.339,0.339,152.95,153.28900146484375,10240,0,0,0
3,rank3,39,start_gate,1,119.695,119.695,0.675,120.3699951171875,0,0,0,0
3,rank3,39,pack_tx_data_submit,4,0.083,0.021,121.404,124.53900146484375,22528,0,0,0
3,rank3,39,pack_first_tx_ready,1,2.017,2.017,120.585,122.60198974609375,178,0,0,0
3,rank3,39,pack_mte3_exposed_wait,4,0.011,0.004,122.291,125.06298828125,22528,0,0,0
3,rank3,40,kernel_total,1,34.358,34.358,120.554,154.9119873046875,0,0,0,0
3,rank3,40,pack_total,1,6.391,6.391,120.648,127.03900146484375,0,0,0,0
3,rank3,40,pack_input_wait,5,0.113,0.023,120.954,125.26901245117188,51200,0,0,0
3,rank3,40,pack_quantize,5,1.549,0.334,121.053,125.69500732421875,25600,55,0,0
3,rank3,40,pack_tx_publish,5,0.565,0.117,122.475,126.72100830078125,0,5,5,320
3,rank3,40,receive_total,1,27.515,27.515,127.231,154.74600219726562,0,0,0,0
3,rank3,40,rx_flag_poll_wait,1,22.712,22.712,127.656,150.36801147460938,22,51,45,561
3,rank3,40,rx_unpack_wait,6,0.906,0.314,150.653,153.54299926757812,31680,0,0,0
3,rank3,40,rx_unpack_dequant_clear,7,0.647,0.165,151.043,153.92901611328125,30720,66,0,0
3,rank3,40,rx_output,1,0.35,0.35,154.026,154.37600708007812,10240,0,0,0
3,rank3,40,start_gate,1,118.932,118.932,1.512,120.44400024414062,0,0,0,0
3,rank3,40,pack_tx_data_submit,5,0.103,0.021,121.491,125.8489990234375,28160,0,0,0
3,rank3,40,pack_first_tx_ready,1,2.052,2.052,120.661,122.7130126953125,182,0,0,0
3,rank3,40,pack_mte3_exposed_wait,5,0.012,0.003,122.388,126.37200927734375,28160,0,0,0
3,rank3,41,kernel_total,1,28.669,28.669,120.654,149.322998046875,0,0,0,0
3,rank3,41,pack_total,1,6.573,6.573,120.748,127.32101440429688,0,0,0,0
3,rank3,41,pack_input_wait,5,0.222,0.132,121.053,125.43899536132812,51200,0,0,0
3,rank3,41,pack_quantize,5,1.505,0.308,121.266,125.85699462890625,25600,55,0,0
3,rank3,41,pack_tx_publish,5,0.557,0.117,122.653,126.9639892578125,0,5,5,320
3,rank3,41,receive_total,1,21.642,21.642,127.513,149.15499877929688,0,0,0,0
3,rank3,41,rx_flag_poll_wait,1,16.487,16.487,127.94,144.427001953125,11,38,32,418
3,rank3,41,rx_unpack_wait,6,1.292,0.365,144.712,147.98599243164062,31680,0,0,0
3,rank3,41,rx_unpack_dequant_clear,7,0.659,0.175,145.159,148.37701416015625,30720,66,0,0
3,rank3,41,rx_output,1,0.337,0.337,148.474,148.81100463867188,10240,0,0,0
3,rank3,41,start_gate,1,120.299,120.299,0.24,120.53900146484375,0,0,0,0
3,rank3,41,pack_tx_data_submit,5,0.104,0.021,121.666,126.02499389648438,28160,0,0,0
3,rank3,41,pack_first_tx_ready,1,2.14,2.14,120.761,122.9010009765625,187,0,0,0
3,rank3,41,pack_mte3_exposed_wait,5,0.012,0.003,122.563,126.54400634765625,28160,0,0,0
3,rank3,42,kernel_total,1,44.557,44.557,120.527,165.08401489257812,0,0,0,0
3,rank3,42,send_total,1,23.903,23.903,123.963,147.86599731445312,0,0,0,0
3,rank3,42,tx_meta_scan,9,1.553,0.233,125.72,140.10400390625,0,3,6,0
3,rank3,42,tx_ready_poll,10,0.017,0.003,125.44,139.85598754882812,1,9,0,0
3,rank3,42,self_copy,3,2.398,0.811,130.232,136.20498657226562,16896,0,0,0
3,rank3,42,udma_post,6,6.706,1.467,126.063,141.38800048828125,33792,6,1,0
